Time stamp,Manual Mode active,Automatic Mode active,Docking Mode active,PLC fault active,PLC warning Active,Safety circuit closed,LED Active,LED RGB Strip left - red,LED RGB Strip right - red,LED RGB Strip left - green,LED RGB Strip right - green,LED RGB Strip left - blue,LED RGB Strip right - blue,LED status - active mode,ActualSpeed_L,ActualSpeed_R,Momentary current consumption mA,Battery cell voltage,Momentary energy consumption mWh,State Of Charge,Total energy consumption uWh,On route status,X-coordinate,Y-coordinate,Heading,Position confidence,Speed,Going to ID,Target reached,Current segment
2025-01-17 10:52:19.451174,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4740,44189,2095,60,866627.1250000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:20.676900,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2116,60,866659.8750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:20.536757,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44189,2096,60,866690.8750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:21.867840,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4779,44189,2106,60,866722.8750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:21.626774,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4740,44189,2094,60,866754.4375000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:22.156769,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4783,44189,2103,60,866784.7500000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:22.706743,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4744,44189,2100,60,866817.4375000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:52:23.237332,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4848,44127,2116,60,866848.3750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210


2025-01-17 10:53:19.512370,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44119,2113,60,871027.5625000000,1,-5.1079769135,17.2592029572,-3.1071126461,100,0.0000000000,4,1,178
2025-01-17 10:53:19.586763,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44119,2094,60,871059.1875000000,1,-5.1079769135,17.2592029572,-3.1071126461,100,0.0000000000,4,1,178
2025-01-17 10:53:20.116775,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44119,2113,60,871090.1875000000,1,-5.1079769135,17.2592029572,-3.1071126461,100,0.0000000000,4,1,178
2025-01-17 10:53:20.651677,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4786,44119,2106,60,871121.1250000000,1,-5.1079769135,17.2592029572,-3.1071126461,100,0.0000000000,4,1,178
2025-01-17 10:53:21.206775,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44119,2113,60,871153.9375000000,1,-5.1079769135,17.2592029572,-3.1071126461,100,0.0000000000,4,1,178
